path,category,reason,risk_level,referenced_by,recommended_action
expfam/figures/real_data/movielens_colike_interpretation/movielens_colike_z_by_factor.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_data_prep,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_data_prep/movielens_genre_distribution_by_strategy.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_data_prep/movielens_genre_distribution_by_strategy.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_data_prep/movielens_threshold_density_by_strategy.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_data_prep/movielens_threshold_density_by_strategy.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_data_prep/movielens_y_count_hist_by_strategy.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_data_prep/movielens_y_count_hist_by_strategy.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_heldout_count,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_heldout_count/movielens_heldout_count_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_heldout_count/movielens_heldout_count_metrics.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_heldout_count/movielens_heldout_y_true_vs_pred.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_heldout_count/movielens_heldout_y_true_vs_pred.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_heldout_count/movielens_heldout_z_by_genre.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_heldout_count/movielens_heldout_z_by_genre.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_poisson_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_poisson_pilot/movielens_poisson_k_metrics.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_poisson_pilot/movielens_poisson_k_metrics.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_poisson_pilot/movielens_poisson_y_true_vs_pred.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_poisson_pilot/movielens_poisson_y_true_vs_pred.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_poisson_pilot/movielens_poisson_z_by_genre.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/movielens_poisson_pilot/movielens_poisson_z_by_genre.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_clean,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_clean/wine_ablation_bar_clean.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_clean/wine_ablation_bar_clean.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_clean/wine_bic_k_summary_clean.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_clean/wine_bic_k_summary_clean.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_clean/wine_z_ablation_comparison_clean.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_clean/wine_z_ablation_comparison_clean.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_fixed_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_fixed_pilot/wine_bic_k1to9.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_fixed_pilot/wine_bic_k1to9.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_fixed_pilot/wine_z_ablation_comparison.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_fixed_pilot/wine_z_ablation_comparison.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_fixed_pilot/wine_z_xy.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/figures/real_data/wine_fixed_pilot/wine_z_xy.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/handoff.md;expfam/README.md;reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/files_to_send_to_chatgpt.md;reports/work_log.md;archive/misc/notion_update_v2.py;archive/notion_scripts/notion_v3_final.py,Keep; not a cleanup target in this dry-run.
expfam/results/GEMINI_REPORT_PHASE2_FINAL.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/README.md;reports/work_log.md,Keep; not a cleanup target in this dry-run.
expfam/results/RESEARCH_PROPOSAL_DUAL_EXPFAM.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/handoff.md;expfam/results/GEMINI_REPORT_PHASE2_FINAL.md,Keep; not a cleanup target in this dry-run.
expfam/results/archive,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/distribution_mismatch_fixed,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/distribution_mismatch_fixed/comparison_quick.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;RESEARCH_MASTER.md;expfam/src/run_comparison_quick.py,Keep; not a cleanup target in this dry-run.
expfam/results/distribution_mismatch_fixed/mismatch_fixed_all_trials.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;expfam/src/run_mismatch_fixed.py;expfam/results/distribution_mismatch_fixed/run_log.txt,Keep; not a cleanup target in this dry-run.
expfam/results/distribution_mismatch_fixed/mismatch_fixed_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;reports/chatgpt_handoff_report.md;reports/experiment_summary_table.md;reports/files_to_send_to_chatgpt.md;reports/work_log.md;expfam/src/run_mismatch_fixed.py;expfam/results/distribution_mismatch_fixed/run_log.txt,Keep; not a cleanup target in this dry-run.
expfam/results/distribution_mismatch_fixed/run_log.txt,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp1_full_A.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/work_log.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp1_full_B.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/work_log.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp1_full_C.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/exp2_bic_A.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/work_log.md;expfam/results/exp2_bic_log.txt;archive/misc/wait_and_update_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/exp2_bic_B.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/exp2_bic_log.txt;archive/misc/wait_and_update_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/exp2_bic_C.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/exp2_bic_log.txt;archive/misc/wait_and_update_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/exp2_bic_log.txt,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_A_exp1_k.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/chatgpt_handoff_report.md;reports/experiment_summary_table.md;reports/files_to_send_to_chatgpt.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_A_exp2_n.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/experiment_summary_table.md;reports/files_to_send_to_chatgpt.md;reports/work_log.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_A_exp3_d.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;reports/chatgpt_handoff_report.md;reports/experiment_summary_table.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_A_exp4_mismatch.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/experiment_summary_table.md;reports/files_to_send_to_chatgpt.md;reports/work_log.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_B_exp1_k.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_B_exp2_n.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_B_exp3_d.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_B_exp4_mismatch.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/claims_and_evidence.md;reports/experiment_summary_table.md;reports/work_log.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_C_exp1_k.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_C_exp2_n.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_C_exp3_d.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/exp_scenario_C_exp4_mismatch.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;docs_for_notebooklm/01_formula_code_audit.md;docs_for_notebooklm/02_experiment_result_verification.md;docs_for_notebooklm/03_figure_consistency_check.md;reports/claims_and_evidence.md;reports/experiment_summary_table.md;reports/work_log.md;expfam/src/run_half_factor_minimal_check.py;docs/presentation/seminar_notion_draft_part3.md;docs/presentation/seminar_notion_full.md;docs/presentation/seminar_notion_full_formula_rich.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig1_rmse_vs_n.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/02_experiment_result_verification.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig1_rmse_vs_n.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig2_heatmap_AC.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/02_experiment_result_verification.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig2_heatmap_AC.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig2_heatmap_scenA.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig2_heatmap_scenA.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig2_mismatch_compare_AC.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/02_experiment_result_verification.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig2_mismatch_compare_AC.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp1_k.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/chatgpt_handoff_report.md;reports/experiment_summary_table.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp1_k.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp2_n.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/02_experiment_result_verification.md;reports/chatgpt_handoff_report.md;reports/experiment_summary_table.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp2_n.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/log_scenario_A.txt,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp3_d.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp3_d.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/log_scenario_A.txt,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp4_heatmap.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/02_experiment_result_verification.md;reports/chatgpt_handoff_report.md;reports/experiment_summary_table.md;expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp4_heatmap.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp5_barchart.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/GEMINI_REPORT_MULTI_SCENARIO.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_A_exp5_barchart.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp1_k.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp1_k.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp2_n.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp2_n.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/log_scenario_B.txt,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp3_d.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp3_d.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/log_scenario_B.txt,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp4_heatmap.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp4_heatmap.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp5_barchart.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_B_exp5_barchart.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp1_k.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp1_k.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp2_n.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp2_n.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/log_scenario_C.txt,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp3_d.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp3_d.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/results/log_scenario_C.txt,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp4_heatmap.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp4_heatmap.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp5_barchart.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fig_scenario_C_exp5_barchart.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
